0.107748,0.108394,0.109154,0.11003,0.11102,0.112123,0.11334,0.114669,0.116108,0.117656,0.11931,0.121068,0.122927,0.124885,0.126939,0.129086,0.131322,0.133645,0.136051,0.138536,0.141098,0.143733,0.146436,0.149205,0.152036,0.154925,0.157869,0.160862,0.163902,0.166985,0.170106,0.17326,0.176445,0.179654,0.182884,0.18613,0.189386,0.192648,0.195911,0.199168,0.202415,0.205645,0.208853,0.212032,0.215177,0.218281,0.221338,0.224341,0.227284,0.230161,0.232965,
0.105815,0.106284,0.106818,0.107414,0.108074,0.108795,0.109577,0.110419,0.11132,0.112279,0.113295,0.114366,0.115492,0.116672,0.117903,0.119186,0.120517,0.121897,0.123324,0.124795,0.126311,0.127869,0.129467,0.131105,0.13278,0.134492,0.136237,0.138016,0.139825,0.141663,0.143528,0.145419,0.147332,0.149266,0.151219,0.153189,0.155172,0.157167,0.15917,0.16118,0.163193,0.165205,0.167215,0.169219,0.171214,0.173196,0.175161,0.177107,0.17903,0.180926,0.182791,
0.234032,0.233533,0.23308,0.232673,0.232312,0.231996,0.231726,0.231502,0.231322,0.231188,0.2311,0.231057,0.231061,0.23111,0.231207,0.231351,0.231543,0.231783,0.232072,0.232412,0.232803,0.233245,0.233741,0.234291,0.234895,0.235556,0.236275,0.237052,0.237889,0.238788,0.239749,0.240774,0.241864,0.24302,0.244244,0.245536,0.246896,0.248327,0.249828,0.2514,0.253043,0.254756,0.256539,0.258391,0.260312,0.262299,0.264351,0.266466,0.268641,0.270872,0.273156,
0.336947,0.337639,0.338465,0.339421,0.340506,0.341718,0.343054,0.344514,0.346094,0.347794,0.34961,0.351541,0.353584,0.355739,0.358003,0.360373,0.362849,0.365428,0.368108,0.370887,0.373763,0.376735,0.379801,0.382957,0.386204,0.389537,0.392957,0.396459,0.400043,0.403705,0.407444,0.411256,0.41514,0.419093,0.423111,0.427191,0.431331,0.435526,0.439773,0.444067,0.448404,0.45278,0.45719,0.461628,0.466089,0.470566,0.475055,0.479547,0.484037,0.488518,0.492982,
0.110591,0.112517,0.114566,0.116736,0.119024,0.121427,0.123942,0.126566,0.129296,0.132128,0.13506,0.138088,0.141209,0.144419,0.147715,0.151094,0.154551,0.158085,0.161691,0.165366,0.169106,0.172908,0.176769,0.180685,0.184652,0.188666,0.192724,0.196822,0.200955,0.20512,0.209311,0.213525,0.217755,0.221999,0.226249,0.230501,0.234749,0.238986,0.243208,0.247406,0.251574,0.255706,0.259793,0.263829,0.267806,0.271715,0.27555,0.279301,0.282961,0.286522,0.289976,
0.420621,0.41988,0.419189,0.418548,0.417957,0.417415,0.416923,0.416479,0.416083,0.415736,0.415438,0.415188,0.414987,0.414835,0.414733,0.41468,0.414677,0.414724,0.414823,0.414974,0.415177,0.415435,0.415746,0.416114,0.416538,0.41702,0.417561,0.418163,0.418826,0.419553,0.420345,0.421203,0.422128,0.423123,0.424189,0.425326,0.426537,0.427823,0.429184,0.430623,0.432138,0.433732,0.435405,0.437155,0.438984,0.440891,0.442874,0.444932,0.447063,0.449265,0.451536,
0.086462,0.086704,0.086969,0.087256,0.087565,0.087897,0.088249,0.088623,0.089017,0.089431,0.089864,0.090318,0.09079,0.091281,0.09179,0.092317,0.092861,0.093423,0.094002,0.094597,0.095208,0.095835,0.096477,0.097134,0.097805,0.098491,0.09919,0.099903,0.100628,0.101366,0.102116,0.102877,0.103648,0.10443,0.105221,0.106021,0.106829,0.107645,0.108467,0.109294,0.110127,0.110963,0.111802,0.112643,0.113484,0.114325,0.115163,0.115999,0.11683,0.117656,0.118474,
0.201138,0.202275,0.203503,0.204822,0.206227,0.207717,0.20929,0.210942,0.212671,0.214475,0.216351,0.218298,0.220312,0.222392,0.224536,0.226741,0.229005,0.231327,0.233704,0.236134,0.238616,0.241147,0.243725,0.246349,0.249017,0.251727,0.254477,0.257265,0.260088,0.262946,0.265836,0.268756,0.271703,0.274675,0.27767,0.280686,0.28372,0.286768,0.289828,0.292898,0.295973,0.29905,0.302126,0.305198,0.30826,0.31131,0.314343,0.317354,0.32034,0.323295,0.326215,
0.105667,0.10588,0.106123,0.106395,0.106696,0.107026,0.107384,0.107769,0.108181,0.108619,0.109083,0.109573,0.110088,0.110627,0.11119,0.111777,0.112386,0.113018,0.113672,0.114348,0.115045,0.115762,0.1165,0.117257,0.118034,0.118829,0.119642,0.120473,0.121321,0.122185,0.123065,0.12396,0.12487,0.125794,0.126731,0.12768,0.128641,0.129612,0.130594,0.131584,0.132581,0.133586,0.134596,0.13561,0.136627,0.137645,0.138664,0.139681,0.140696,0.141706,0.14271,
0.020855,0.020919,0.021023,0.021166,0.021348,0.021566,0.021821,0.02211,0.022433,0.022787,0.023171,0.023584,0.024024,0.02449,0.02498,0.025493,0.026028,0.026582,0.027156,0.027748,0.028357,0.028982,0.029622,0.030276,0.030943,0.031623,0.032314,0.033017,0.033729,0.034451,0.035182,0.035921,0.036668,0.037421,0.038181,0.038947,0.039717,0.040492,0.041271,0.042052,0.042836,0.043621,0.044406,0.045192,0.045976,0.046758,0.047538,0.048313,0.049084,0.049849,0.050607,
0.064516,0.064761,0.065038,0.065347,0.065686,0.066056,0.066455,0.066883,0.067338,0.06782,0.068328,0.068861,0.069419,0.07,0.070604,0.07123,0.071877,0.072545,0.073233,0.07394,0.074665,0.075409,0.076169,0.076946,0.077739,0.078548,0.079371,0.080208,0.081058,0.081921,0.082795,0.083682,0.084579,0.085485,0.086401,0.087326,0.088258,0.089197,0.090142,0.091093,0.092047,0.093005,0.093965,0.094926,0.095887,0.096847,0.097804,0.098758,0.099707,0.10065,0.101585,
0.083102,0.082982,0.082867,0.082758,0.082655,0.082557,0.082466,0.08238,0.0823,0.082226,0.082158,0.082096,0.082041,0.081991,0.081948,0.081911,0.081881,0.081857,0.081839,0.081828,0.081824,0.081826,0.081835,0.081852,0.081875,0.081905,0.081942,0.081986,0.082038,0.082097,0.082164,0.082238,0.082319,0.082408,0.082505,0.082609,0.082721,0.08284,0.082967,0.083102,0.083244,0.083394,0.083551,0.083716,0.083887,0.084066,0.084251,0.084443,0.084641,0.084845,0.085055,
0.047622,0.047517,0.047418,0.047324,0.047235,0.047151,0.047071,0.046997,0.046928,0.046864,0.046806,0.046752,0.046704,0.046661,0.046623,0.046591,0.046564,0.046543,0.046527,0.046516,0.046512,0.046513,0.046519,0.046532,0.04655,0.046574,0.046604,0.04664,0.046681,0.046729,0.046783,0.046843,0.046909,0.046981,0.047059,0.047143,0.047234,0.04733,0.047433,0.047541,0.047655,0.047776,0.047902,0.048034,0.048171,0.048314,0.048462,0.048614,0.048772,0.048935,0.049101,
0.061332,0.061427,0.061522,0.061615,0.061707,0.061798,0.061888,0.061977,0.062064,0.062151,0.062236,0.062319,0.062402,0.062482,0.062561,0.062639,0.062715,0.062789,0.062862,0.062933,0.063001,0.063068,0.063133,0.063196,0.063256,0.063314,0.06337,0.063423,0.063474,0.063523,0.063568,0.063611,0.063651,0.063687,0.063721,0.063752,0.063779,0.063802,0.063823,0.063839,0.063852,0.063861,0.063867,0.063868,0.063865,0.063858,0.063847,0.063832,0.063813,0.063789,0.063761,
0.085842,0.085922,0.086002,0.086081,0.08616,0.086238,0.086316,0.086393,0.08647,0.086546,0.086622,0.086697,0.086771,0.086844,0.086917,0.086989,0.087059,0.087129,0.087198,0.087266,0.087333,0.087398,0.087462,0.087525,0.087587,0.087647,0.087706,0.087763,0.087819,0.087873,0.087925,0.087976,0.088024,0.08807,0.088115,0.088157,0.088197,0.088235,0.08827,0.088302,0.088332,0.08836,0.088384,0.088406,0.088425,0.088441,0.088453,0.088463,0.088469,0.088472,0.088472,
0.050551,0.050585,0.050612,0.050629,0.050639,0.050639,0.050631,0.050614,0.050587,0.05055,0.050504,0.050447,0.05038,0.050302,0.050213,0.050112,0.05,0.049876,0.049739,0.04959,0.049427,0.049252,0.049062,0.048858,0.048639,0.048405,0.048156,0.04789,0.047609,0.04731,0.046995,0.046661,0.04631,0.04594,0.045551,0.045143,0.044715,0.044267,0.043799,0.04331,0.0428,0.042269,0.041717,0.041143,0.040548,0.039932,0.039294,0.038635,0.037955,0.037254,0.036534,
0.175724,0.176014,0.176485,0.177137,0.177966,0.17897,0.180145,0.181488,0.182995,0.184662,0.186485,0.188459,0.190579,0.192843,0.195244,0.197778,0.20044,0.203227,0.206133,0.209154,0.212285,0.215523,0.218863,0.2223,0.225831,0.229452,0.233158,0.236946,0.240811,0.24475,0.248759,0.252834,0.256971,0.261166,0.265415,0.269713,0.274057,0.278442,0.282862,0.287315,0.291794,0.296294,0.30081,0.305337,0.309868,0.314398,0.31892,0.323429,0.327917,0.332378,0.336805,
0.075341,0.075373,0.075532,0.075817,0.076225,0.076754,0.077403,0.078168,0.079045,0.080031,0.081122,0.082313,0.083602,0.084984,0.086454,0.088008,0.089643,0.091354,0.093138,0.094991,0.096908,0.098888,0.100926,0.10302,0.105165,0.10736,0.109602,0.111887,0.114213,0.116578,0.118978,0.121412,0.123877,0.126371,0.128891,0.131434,0.133999,0.136581,0.13918,0.141792,0.144414,0.147044,0.149678,0.152313,0.154947,0.157575,0.160195,0.162803,0.165395,0.167968,0.170517,
0.0649,0.06175,0.05862,0.055514,0.052437,0.049396,0.0464,0.04346,0.040588,0.037804,0.03513,0.032597,0.030242,0.028113,0.026271,0.024781,0.023716,0.023138,0.023088,0.023576,0.024572,0.026022,0.02786,0.030018,0.032436,0.035061,0.037855,0.040783,0.043822,0.04695,0.050153,0.053417,0.056733,0.060092,0.063487,0.066912,0.070361,0.07383,0.077314,0.080809,0.084311,0.087817,0.091322,0.094823,0.098315,0.101796,0.10526,0.108705,0.112126,0.115519,0.11888,
0.058605,0.058488,0.058638,0.059051,0.059722,0.060641,0.061797,0.063175,0.064761,0.066541,0.068499,0.07062,0.07289,0.075295,0.077825,0.080466,0.083209,0.086045,0.088965,0.091962,0.095028,0.098157,0.101345,0.104586,0.107875,0.111208,0.114583,0.117994,0.12144,0.124916,0.128421,0.13195,0.135502,0.139075,0.142664,0.146268,0.149884,0.153509,0.15714,0.160775,0.16441,0.168043,0.171669,0.175285,0.178889,0.182475,0.186041,0.189581,0.193093,0.196572,0.200012,
0.065612,0.060939,0.056632,0.052782,0.049497,0.046895,0.045098,0.044204,0.044273,0.045302,0.047232,0.049961,0.053371,0.057344,0.061775,0.066575,0.071675,0.077016,0.082556,0.088261,0.094102,0.100058,0.106112,0.112251,0.118463,0.124738,0.13107,0.137451,0.143875,0.150337,0.156832,0.163357,0.169906,0.176476,0.183063,0.189663,0.196272,0.202885,0.209498,0.216106,0.222705,0.22929,0.235855,0.242395,0.248903,0.255374,0.261801,0.268177,0.274496,0.280751,0.286934,
0.031511,0.029518,0.027846,0.026554,0.025696,0.025316,0.025435,0.026046,0.027113,0.028587,0.030408,0.032518,0.034866,0.037406,0.040103,0.042929,0.045859,0.048876,0.051966,0.055116,0.058318,0.061564,0.064849,0.068167,0.071514,0.074886,0.078281,0.081696,0.085129,0.088577,0.092038,0.095511,0.098994,0.102484,0.105981,0.109482,0.112985,0.116489,0.119991,0.123489,0.126982,0.130465,0.133937,0.137395,0.140836,0.144257,0.147655,0.151027,0.154368,0.157676,0.160946,
0.113716,0.105316,0.097002,0.088796,0.080734,0.072863,0.065255,0.058015,0.051303,0.045356,0.040519,0.037231,0.035926,0.036824,0.039781,0.044393,0.050212,0.056873,0.064119,0.071776,0.079729,0.0879,0.096237,0.104701,0.113265,0.12191,0.130618,0.139379,0.148183,0.15702,0.165884,0.174769,0.183668,0.192576,0.201487,0.210396,0.219298,0.228186,0.237055,0.245899,0.25471,0.263484,0.272211,0.280886,0.289501,0.298046,0.306515,0.314898,0.323186,0.331372,0.339445,
0.045343,0.045297,0.045258,0.045225,0.045199,0.04518,0.045168,0.045162,0.045164,0.045172,0.045186,0.045208,0.045236,0.045272,0.045315,0.045364,0.045422,0.045486,0.045558,0.045638,0.045725,0.045821,0.045925,0.046037,0.046158,0.046287,0.046426,0.046574,0.046732,0.046899,0.047077,0.047265,0.047463,0.047673,0.047895,0.048128,0.048373,0.04863,0.048901,0.049184,0.049481,0.049792,0.050117,0.050456,0.05081,0.051179,0.051564,0.051964,0.052379,0.05281,0.053257,
0.150049,0.142573,0.135234,0.128054,0.121062,0.114293,0.107789,0.101601,0.095791,0.090434,0.085614,0.081429,0.077982,0.075376,0.073701,0.073024,0.073373,0.074734,0.077056,0.080256,0.084235,0.088887,0.094114,0.099824,0.105939,0.11239,0.119122,0.126087,0.133245,0.140564,0.148015,0.155576,0.163224,0.170943,0.178716,0.186529,0.19437,0.202225,0.210083,0.217933,0.225764,0.233566,0.241328,0.249039,0.25669,0.26427,0.271768,0.279174,0.286477,0.293668,0.300735,
0.114594,0.099092,0.085288,0.074134,0.06697,0.065125,0.069033,0.077834,0.090112,0.104653,0.120648,0.137593,0.155183,0.173225,0.191594,0.210208,0.229011,0.24796,0.267028,0.286192,0.305434,0.32474,0.3441,0.363504,0.382942,0.402408,0.421894,0.441393,0.460898,0.480402,0.499896,0.519374,0.538827,0.558246,0.577621,0.596943,0.6162,0.635381,0.654474,0.673464,0.692337,0.711079,0.729672,0.748101,0.766348,0.784393,0.802218,0.819803,0.837127,0.854171,0.870913,
0.093376,0.082032,0.070707,0.059413,0.048173,0.03704,0.026156,0.016053,0.009646,0.013808,0.023477,0.03428,0.045422,0.05671,0.068077,0.079492,0.090942,0.102417,0.113914,0.125429,0.136958,0.1485,0.160053,0.171616,0.183186,0.194761,0.20634,0.21792,0.229499,0.241073,0.25264,0.264196,0.275737,0.287259,0.298758,0.310227,0.321662,0.333057,0.344404,0.355696,0.366926,0.378086,0.389167,0.400159,0.411052,0.421838,0.432504,0.443041,0.453437,0.463681,0.473762,
0.15169,0.135182,0.118675,0.102168,0.085662,0.069157,0.05266,0.036185,0.019805,0.004728,0.014161,0.030458,0.046954,0.063503,0.080078,0.09667,0.113278,0.129898,0.146529,0.163171,0.179821,0.196478,0.213141,0.229808,0.246477,0.263145,0.27981,0.296467,0.313115,0.329747,0.34636,0.362948,0.379505,0.396026,0.412501,0.428924,0.445287,0.461578,0.477789,0.493908,0.509923,0.525821,0.54159,0.557214,0.572679,0.587969,0.603067,0.617957,0.632621,0.647041,0.661201,
0.11593,0.104528,0.093129,0.081733,0.07034,0.058953,0.047573,0.036211,0.024891,0.013725,0.004225,0.010405,0.021446,0.032758,0.044137,0.055544,0.066968,0.078402,0.089843,0.101291,0.112743,0.124197,0.135653,0.147108,0.158562,0.170011,0.181454,0.192888,0.204311,0.215719,0.227109,0.238477,0.249818,0.261127,0.2724,0.283631,0.294812,0.305938,0.317001,0.327991,0.338902,0.349723,0.360445,0.371057,0.381548,0.391907,0.402121,0.412177,0.422064,0.431768,0.441276,
0.043652,0.041706,0.04017,0.039095,0.038523,0.03848,0.038973,0.039991,0.041502,0.043464,0.045829,0.048549,0.051576,0.054872,0.058403,0.062138,0.066056,0.070136,0.074364,0.078726,0.083213,0.087817,0.092531,0.09735,0.102269,0.107284,0.112394,0.117595,0.122884,0.128259,0.133719,0.139261,0.144882,0.15058,0.156353,0.162198,0.168111,0.174089,0.180127,0.186222,0.192367,0.198558,0.204788,0.211051,0.217339,0.223645,0.22996,0.236276,0.242582,0.24887,0.255129,
0.064984,0.050012,0.035055,0.02014,0.005603,0.010285,0.025066,0.039978,0.054907,0.069834,0.084753,0.09966,0.114552,0.129427,0.144281,0.159113,0.173919,0.188697,0.203443,0.218155,0.232829,0.247461,0.262047,0.276583,0.291064,0.305485,0.319842,0.334128,0.348337,0.362464,0.3765,0.39044,0.404275,0.417996,0.431596,0.445065,0.458393,0.471571,0.484588,0.497432,0.510093,0.522558,0.534815,0.546853,0.558658,0.570218,0.58152,0.592552,0.6033,0.613753,0.623899,
0.372945,0.373872,0.374982,0.376294,0.377829,0.379606,0.381647,0.383973,0.386605,0.389565,0.392874,0.396555,0.400627,0.405112,0.41003,0.415402,0.421246,0.42758,0.434423,0.441791,0.449701,0.458166,0.467201,0.476819,0.487033,0.497852,0.509288,0.52135,0.534046,0.547384,0.561371,0.576013,0.591315,0.607282,0.623917,0.641224,0.659203,0.677858,0.697187,0.71719,0.737865,0.759209,0.781219,0.803889,0.827212,0.851182,0.875789,0.901025,0.926877,0.953335,0.980386,
